127.0.0.1 - - [28/Jul/2017:18:49:11 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:53 +0530] "GET /frontend_project2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:53 +0530] "GET /frontend_project2/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/service/jobservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/service/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/service/blogpostservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/blogpostcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/service/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/js/stomp/dist/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/js/sockjs/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/usercontroller.js HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/blogdetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/service/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:54 +0530] "GET /frontend_project2/controller/chatcontroller.js HTTP/1.1" 200 3063
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /frontend_project2/views/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /frontend_project2/images/green-stars.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /backend_project2/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /frontend_project2/images/header_images.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /frontend_project2/images/Blog1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jul/2017:18:50:55 +0530] "GET /frontend_project2/css/home.css HTTP/1.1" 304 -
